player,category,age,position,market_value,Time Stamp (EST),Set,Tier,Series,Play,date_of_moment,Team,Circulation Count,Owned,Unique Owners,In Packs,Minted,Held by TS,Collector Score,Low Ask,4h,24h,7d,Listings,Top Shot Debut,Rookie Premiere,Rookie Mint,Rookie Year,Edition State,Play ID,Set ID,Top Shot Link,moments_count,CS1,CS2,CS3,cs_per_dollar,market_cap
Ja Morant,UP-AND-COMER,22,Point Guard,89.1,2021-12-30,Hustle and Show,Common,2,Dunk,2021-05-01 00:00:00,Memphis Grizzlies,6532,6532,0,0,0,0,30,295,1.72,0.0,13.46,161,False,False,False,False,CHALLENGE_REWARD_RELEASED,1c8c1146-9989-4922-8dc5-1a9e8a227f00,496d52b8-8d6c-4071-8672-d18551f86a3e,https://nbatopshot.com/listings/p2p/496d52b8-8d6c-4071-8672-d18551f86a3e+1c8c1146-9989-4922-8dc5-1a9e8a227f00,18,7,10,1,0.1,1926940
Ja Morant,UP-AND-COMER,22,Point Guard,89.1,2021-12-30,2021 NBA Playoffs,Common,2,Dunk,2021-05-27 02:00:00,Memphis Grizzlies,2734,2734,0,0,0,0,30,142,1.43,-1.39,23.48,95,False,False,False,False,VISIBLE,85c07dda-f1b7-4a2f-9140-161f9de6cbfd,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+85c07dda-f1b7-4a2f-9140-161f9de6cbfd,18,7,10,1,0.21,388228
Ja Morant,UP-AND-COMER,22,Point Guard,89.1,2021-12-30,Base Set,Common,3,Layup,2021-10-25 01:30:00,Memphis Grizzlies,9999,7465,0,610,1933,0,2,14,-12.5,-6.67,16.67,376,,,,,VISIBLE,6f5df4ea-cffb-41ca-8ba4-3bea2b2a3e9d,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+6f5df4ea-cffb-41ca-8ba4-3bea2b2a3e9d,18,7,10,1,0.14,139986
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Season Tip-off,Rare,2,Jump Shot,2020-12-23 03:00:00,LA Clippers,350,301,0,49,1,0,80,205,0.0,0.0,8.47,56,False,False,False,False,VISIBLE,415626f0-b43e-42ce-b58b-7f5bc8dd7512,737f9997-8817-4a74-9c13-88b99c37d118,https://nbatopshot.com/listings/p2p/737f9997-8817-4a74-9c13-88b99c37d118+415626f0-b43e-42ce-b58b-7f5bc8dd7512,18,4,13,1,0.39,71750
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Seeing Stars,Common,2,Dunk,2021-01-21 03:00:00,LA Clippers,10000,9200,0,799,2,0,20,21,0.0,0.0,5.0,823,False,False,False,False,VISIBLE,7c7ee108-fbc6-4c45-9eed-243dfe6e7a85,122b048d-585e-4c63-8275-c23949576fd6,https://nbatopshot.com/listings/p2p/122b048d-585e-4c63-8275-c23949576fd6+7c7ee108-fbc6-4c45-9eed-243dfe6e7a85,18,4,13,1,0.95,210000
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Base Set,Common,1,Jump Shot,2020-01-05 20:30:00,LA Clippers,3999,3192,0,419,388,0,25,120,0.84,20.0,25.0,166,True,False,False,False,VISIBLE,a84fd0fe-1177-4f79-8497-e9d955d272c4,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+a84fd0fe-1177-4f79-8497-e9d955d272c4,18,4,13,1,0.21,479880
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Metallic Gold LE,Rare,1,Jump Shot,2020-01-05 20:30:00,LA Clippers,299,295,0,4,0,0,100,735,0.0,9.87,0.0,36,True,False,False,False,VISIBLE,a84fd0fe-1177-4f79-8497-e9d955d272c4,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+a84fd0fe-1177-4f79-8497-e9d955d272c4,18,4,13,1,0.14,219765
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Holo MMXX,Legendary,1,Jump Shot,2020-01-05 20:30:00,LA Clippers,25,20,0,0,0,5,3000,29809,0.0,0.0,0.0,6,True,False,False,False,CHALLENGE_REWARD_RELEASED,a84fd0fe-1177-4f79-8497-e9d955d272c4,814c5183-596f-41d7-9135-c6b29faa9c6d,https://nbatopshot.com/listings/p2p/814c5183-596f-41d7-9135-c6b29faa9c6d+a84fd0fe-1177-4f79-8497-e9d955d272c4,18,4,13,1,0.1,745225
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Run It Back,Rare,1,Dunk,2014-01-19 00:00:00,Indiana Pacers,191,191,0,0,0,0,150,2000,5.32,2.62,14.29,21,False,False,False,False,CHALLENGE_REWARD_RELEASED,01282d7f-a4ce-40be-80d8-10defe890bff,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,https://nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+01282d7f-a4ce-40be-80d8-10defe890bff,18,4,13,1,0.08,382000
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Base Set,Common,2,Dunk,2021-01-18 03:00:00,LA Clippers,35000,31685,0,2704,729,0,12,5,25.0,25.0,25.0,2821,False,False,False,False,VISIBLE,5b29e7ec-1f2b-41da-9188-5bf0b8250472,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5b29e7ec-1f2b-41da-9188-5bf0b8250472,18,4,13,1,2.4,175000
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Deck the Hoops,Legendary,2,3 Pointer,2020-12-26 03:30:00,LA Clippers,85,74,0,11,0,0,1000,2250,0.0,0.0,-9.96,19,False,False,False,False,VISIBLE,03d33c67-0bdc-458e-af6a-935b19192cda,54bc2e0d-91e9-4f4c-9361-a8d7eeefe91e,https://nbatopshot.com/listings/p2p/54bc2e0d-91e9-4f4c-9361-a8d7eeefe91e+03d33c67-0bdc-458e-af6a-935b19192cda,18,4,13,1,0.44,191250
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,2021 All-Star Game,Rare,2,Handles,2021-03-08 01:00:00,Team LeBron,2021,1881,0,140,0,0,80,110,-0.9,-5.17,32.53,277,False,False,False,False,VISIBLE,0d9666e3-3268-4a97-8c9f-4b4c6e8c90a2,b2605806-0d47-439f-ba72-784897470bb0,https://nbatopshot.com/listings/p2p/b2605806-0d47-439f-ba72-784897470bb0+0d9666e3-3268-4a97-8c9f-4b4c6e8c90a2,18,4,13,1,0.73,222310
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Holo Icon,Legendary,2,Dunk,2021-01-30 01:00:00,LA Clippers,99,90,0,9,0,0,1000,1055,0.0,0.0,-1.31,23,False,False,False,False,VISIBLE,465387c1-5d34-4374-9f52-5ee329e16fb8,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+465387c1-5d34-4374-9f52-5ee329e16fb8,18,4,13,1,0.95,104445
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Base Set,Common,2,Jump Shot,2021-02-20 03:00:00,LA Clippers,40000,35156,0,3256,1893,0,12,4,0.0,0.0,0.0,2350,False,False,False,False,VISIBLE,5465db74-fd53-4de3-8db1-0e00b3190b8c,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+5465db74-fd53-4de3-8db1-0e00b3190b8c,18,4,13,1,3.0,160000
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Throwdowns,Rare,2,Dunk,2021-04-12 02:00:00,LA Clippers,1800,1674,0,126,0,0,80,92,3.37,0.0,17.95,215,False,False,False,False,VISIBLE,81adcb44-923d-47e9-a6b5-07f8482a2ffa,757f23fd-f7ae-465c-a006-f09dcfd5dbd5,https://nbatopshot.com/listings/p2p/757f23fd-f7ae-465c-a006-f09dcfd5dbd5+81adcb44-923d-47e9-a6b5-07f8482a2ffa,18,4,13,1,0.87,165600
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Metallic Gold LE,Rare,2,Handles,2021-04-21 02:00:00,LA Clippers,499,467,0,32,0,0,80,225,0.0,0.0,31.58,37,False,False,False,False,VISIBLE,7ff62d5f-2af1-4e1e-8fd6-6b281e41d270,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+7ff62d5f-2af1-4e1e-8fd6-6b281e41d270,18,4,13,1,0.36,112275
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,2021 NBA Playoffs,Common,2,Handles,2021-05-26 02:30:00,LA Clippers,2367,2367,0,0,0,0,30,55,0.0,0.0,5.77,132,False,False,False,False,VISIBLE,8f3e4e88-97c6-412b-8ce9-784e5eda3ab1,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+8f3e4e88-97c6-412b-8ce9-784e5eda3ab1,18,4,13,1,0.55,130185
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,2021 NBA Playoffs,Common,2,Jump Shot,2021-06-17 02:00:00,LA Clippers,11500,10930,0,570,22,0,20,8,0.0,14.29,14.29,643,False,False,False,False,VISIBLE,c0e38eee-cba3-4fc7-84e9-591a61b8a34b,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+c0e38eee-cba3-4fc7-84e9-591a61b8a34b,18,4,13,1,2.5,92000
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,2021 NBA Playoffs,Common,2,3 Pointer,2021-06-25 01:00:00,LA Clippers,3414,3414,0,0,1,0,30,33,0.0,3.12,13.79,156,,,,,CHALLENGE_REWARD_RELEASED,d87e8e2e-7ac0-477a-b341-6729f872dba7,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+d87e8e2e-7ac0-477a-b341-6729f872dba7,18,4,13,1,0.91,112662
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,And Then There Were Four,Rare,2,Handles,2021-06-29 01:00:00,LA Clippers,750,679,0,71,0,0,80,144,0.0,0.0,12.5,43,,,,,VISIBLE,db76ed52-711b-4ed8-bfe8-49b0280cc2df,7605f9c5-c9cb-47f4-8e8f-0c2751bee194,https://nbatopshot.com/listings/p2p/7605f9c5-c9cb-47f4-8e8f-0c2751bee194+db76ed52-711b-4ed8-bfe8-49b0280cc2df,18,4,13,1,0.56,108000
Paul George,ALL-STAR,31,Small Forward,187.8,2021-12-30,Base Set,Common,3,3 Pointer,2021-11-24 03:30:00,LA Clippers,9999,5834,0,1241,2953,0,2,6,0.0,0.0,0.0,379,,,,,VISIBLE,437ad18d-f076-4b18-808c-2c45eca96e78,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+437ad18d-f076-4b18-808c-2c45eca96e78,18,4,13,1,0.33,59994
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Holo Icon,Legendary,2,3 Pointer,2021-01-21 00:30:00,Atlanta Hawks,58,58,0,0,0,0,1500,5899,0.0,0.0,-1.6,12,False,False,False,False,CHALLENGE_REWARD_RELEASED,ff51b06a-a677-49f4-98df-9848851ede84,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+ff51b06a-a677-49f4-98df-9848851ede84,16,5,10,1,0.25,342142
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,1,Handles,2020-01-07 00:30:00,Atlanta Hawks,1500,1179,0,300,21,0,25,178,-1.66,-3.78,-6.32,93,False,False,False,False,VISIBLE,e049ed0c-da74-44cf-bc0f-5feb61a19d92,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+e049ed0c-da74-44cf-bc0f-5feb61a19d92,16,5,10,1,0.14,267000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,1,Handles,2019-11-06 00:30:00,Atlanta Hawks,2978,2266,0,321,391,0,25,420,5.53,12.9,7.69,101,True,False,False,False,VISIBLE,2be622c8-36fd-41e7-9d3c-ea49c271956f,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+2be622c8-36fd-41e7-9d3c-ea49c271956f,16,5,10,1,0.06,1250760
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Metallic Gold LE,Rare,1,Handles,2019-11-06 00:30:00,Atlanta Hawks,299,299,0,0,0,0,100,1945,8.66,0.0,0.0,19,True,False,False,False,VISIBLE,2be622c8-36fd-41e7-9d3c-ea49c271956f,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+2be622c8-36fd-41e7-9d3c-ea49c271956f,16,5,10,1,0.05,581555
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Lace 'Em Up,Legendary,1,Handles,2020-01-07 00:30:00,Atlanta Hawks,75,72,0,3,0,0,2000,5400,0.0,0.0,3.87,13,False,False,False,False,VISIBLE,e049ed0c-da74-44cf-bc0f-5feb61a19d92,3a0ae6ce-f22e-4d98-b1fe-906f859df983,https://nbatopshot.com/listings/p2p/3a0ae6ce-f22e-4d98-b1fe-906f859df983+e049ed0c-da74-44cf-bc0f-5feb61a19d92,16,5,10,1,0.37,405000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Holo MMXX,Legendary,1,Handles,2019-11-06 00:30:00,Atlanta Hawks,25,24,0,0,0,1,3000,40000,0.0,0.0,0.0,3,True,False,False,False,CHALLENGE_REWARD_RELEASED,2be622c8-36fd-41e7-9d3c-ea49c271956f,814c5183-596f-41d7-9135-c6b29faa9c6d,https://nbatopshot.com/listings/p2p/814c5183-596f-41d7-9135-c6b29faa9c6d+2be622c8-36fd-41e7-9d3c-ea49c271956f,16,5,10,1,0.08,1000000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,2,Layup,2021-01-17 03:00:00,Atlanta Hawks,15000,14118,0,882,3,0,12,8,-11.11,-11.11,0.0,1506,False,False,False,False,VISIBLE,543a9cf6-4881-4e77-8a7e-ffcb740691db,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+543a9cf6-4881-4e77-8a7e-ffcb740691db,16,5,10,1,1.5,120000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,2,Assist,2020-12-26 22:00:00,Atlanta Hawks,7500,7221,0,279,0,0,12,32,-5.88,-5.88,-5.88,526,False,False,False,False,VISIBLE,98c944a2-44a1-4fea-b26c-bf6f036441a5,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+98c944a2-44a1-4fea-b26c-bf6f036441a5,16,5,10,1,0.38,240000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Metallic Gold LE,Rare,2,Jump Shot,2020-12-24 01:00:00,Atlanta Hawks,499,460,0,39,0,0,80,489,0.0,-2.2,25.38,77,False,False,False,False,VISIBLE,3c3c0f2e-8db8-487b-9c06-862d621d1d18,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+3c3c0f2e-8db8-487b-9c06-862d621d1d18,16,5,10,1,0.16,244011
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,2,3 Pointer,2021-01-27 00:30:00,Atlanta Hawks,35000,32723,0,1850,478,0,12,6,0.0,20.0,20.0,2110,False,False,False,False,VISIBLE,2f6119aa-f27d-4397-a5af-d4401daa004a,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+2f6119aa-f27d-4397-a5af-d4401daa004a,16,5,10,1,2.0,210000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Hustle and Show,Common,2,Assist,2021-03-18 23:30:00,Atlanta Hawks,18000,16978,0,1022,6,0,20,16,0.0,0.0,6.67,797,False,False,False,False,VISIBLE,64818152-d612-45c5-94c5-bb691c253bdd,496d52b8-8d6c-4071-8672-d18551f86a3e,https://nbatopshot.com/listings/p2p/496d52b8-8d6c-4071-8672-d18551f86a3e+64818152-d612-45c5-94c5-bb691c253bdd,16,5,10,1,1.25,288000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,2,3 Pointer,2021-02-07 01:00:00,Atlanta Hawks,40000,32342,0,5183,2628,0,12,5,0.0,0.0,25.0,1588,False,False,False,False,VISIBLE,1d29e43e-d43b-4715-b99b-7e44dd303bdc,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+1d29e43e-d43b-4715-b99b-7e44dd303bdc,16,5,10,1,2.4,200000
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,2021 NBA Playoffs,Common,2,Handles,2021-05-23 23:00:00,Atlanta Hawks,2747,2747,0,0,1,0,30,200,0.0,0.0,5.26,130,False,False,False,False,VISIBLE,dbe9f6fc-ce41-439f-aef0-681e9f311b86,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+dbe9f6fc-ce41-439f-aef0-681e9f311b86,16,5,10,1,0.15,549400
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,2021 NBA Playoffs,Common,2,Assist,2021-06-14 23:30:00,Atlanta Hawks,11500,10933,0,567,7,0,20,11,0.0,0.0,10.0,714,False,False,False,False,VISIBLE,479ab5eb-9f2f-4c22-961a-cc260624eee6,6783b9d8-44c5-49c7-87e0-be217af963e9,https://nbatopshot.com/listings/p2p/6783b9d8-44c5-49c7-87e0-be217af963e9+479ab5eb-9f2f-4c22-961a-cc260624eee6,16,5,10,1,1.82,126500
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,And Then There Were Four,Rare,2,3 Pointer,2021-06-24 00:30:00,Atlanta Hawks,750,690,0,60,0,0,80,525,-0.94,-2.6,16.67,41,,,,,VISIBLE,24388a5f-1398-459e-8201-4ae4196657fd,7605f9c5-c9cb-47f4-8e8f-0c2751bee194,https://nbatopshot.com/listings/p2p/7605f9c5-c9cb-47f4-8e8f-0c2751bee194+24388a5f-1398-459e-8201-4ae4196657fd,16,5,10,1,0.15,393750
Trae Young,FUTURE ALL-STAR,23,Point Guard,144.4,2021-12-30,Base Set,Common,3,Assist,2021-10-25 23:30:00,Atlanta Hawks,60000,34951,0,6079,22727,0,2,3,0.0,0.0,50.0,2377,,,,,VISIBLE,50cb5544-a930-4262-a248-ef88c4d8963f,e7b9646c-9997-46c8-909f-2a2b67389023,https://nbatopshot.com/listings/p2p/e7b9646c-9997-46c8-909f-2a2b67389023+50cb5544-a930-4262-a248-ef88c4d8963f,16,5,10,1,0.67,180000
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Seeing Stars,Common,2,Handles,2021-01-19 00:30:00,Brooklyn Nets,10000,9168,0,832,0,0,20,40,5.26,5.26,37.93,910,False,False,False,False,VISIBLE,368a8b40-f87c-4af4-8814-65012b1bd504,122b048d-585e-4c63-8275-c23949576fd6,https://nbatopshot.com/listings/p2p/122b048d-585e-4c63-8275-c23949576fd6+368a8b40-f87c-4af4-8814-65012b1bd504,17,10,7,0,0.5,400000
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Base Set,Common,1,Block,2020-09-03 01:00:00,Houston Rockets,3525,2641,0,223,661,0,25,133,9.02,6.4,15.65,147,False,False,False,False,VISIBLE,585e4299-e2b5-4d3b-93eb-5a9a5921f506,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+585e4299-e2b5-4d3b-93eb-5a9a5921f506,17,10,7,0,0.19,468825
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Base Set,Common,1,Layup,2020-02-05 01:00:00,Houston Rockets,1000,483,0,517,0,0,25,795,0.0,8.16,6.85,44,True,False,False,False,VISIBLE,6ea9985c-06b8-4464-a131-6194cfde01ba,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+6ea9985c-06b8-4464-a131-6194cfde01ba,17,10,7,0,0.03,795000
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Base Set,Common,1,3 Pointer,2019-11-23 03:30:00,Houston Rockets,1012,852,0,160,0,0,25,300,0.0,-7.69,4.9,78,False,False,False,False,VISIBLE,1607a057-2b78-41a8-9cee-78f3ea5e6bd8,7b797690-5b53-45a7-b972-bd2d5152654a,https://nbatopshot.com/listings/p2p/7b797690-5b53-45a7-b972-bd2d5152654a+1607a057-2b78-41a8-9cee-78f3ea5e6bd8,17,10,7,0,0.08,303600
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Metallic Gold LE,Rare,1,Layup,2020-02-05 01:00:00,Houston Rockets,150,113,0,0,0,37,150,3200,6.7,6.7,28.05,10,True,False,False,False,CHALLENGE_REWARD_RELEASED,6ea9985c-06b8-4464-a131-6194cfde01ba,12a8288a-addc-4e5c-8af7-b3ba6e5161d4,https://nbatopshot.com/listings/p2p/12a8288a-addc-4e5c-8af7-b3ba6e5161d4+6ea9985c-06b8-4464-a131-6194cfde01ba,17,10,7,0,0.05,480000
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,From the Top,Legendary,1,3 Pointer,2019-11-23 03:30:00,Houston Rockets,25,18,0,0,0,7,3000,45000,0.0,0.0,0.0,3,False,False,False,False,CHALLENGE_REWARD_RELEASED,1607a057-2b78-41a8-9cee-78f3ea5e6bd8,a494c64e-9e93-418c-8934-f331ee47a39b,https://nbatopshot.com/listings/p2p/a494c64e-9e93-418c-8934-f331ee47a39b+1607a057-2b78-41a8-9cee-78f3ea5e6bd8,17,10,7,0,0.07,1125000
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,From the Top,Legendary,1,Assist,2020-01-11 22:00:00,Houston Rockets,59,59,0,0,0,0,2000,5700,0.0,0.0,0.0,10,False,False,False,False,VISIBLE,08d16f79-a996-435e-afc2-0a819fe12594,a494c64e-9e93-418c-8934-f331ee47a39b,https://nbatopshot.com/listings/p2p/a494c64e-9e93-418c-8934-f331ee47a39b+08d16f79-a996-435e-afc2-0a819fe12594,17,10,7,0,0.35,336300
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Conference Semifinals,Rare,1,Dunk,2020-09-05 01:00:00,Houston Rockets,275,275,0,0,0,0,100,599,0.0,0.0,10.93,33,False,False,False,False,VISIBLE,d824e1f8-b184-4caf-9284-1a759dc277cd,feead270-621c-4cde-baac-2f6834e9e594,https://nbatopshot.com/listings/p2p/feead270-621c-4cde-baac-2f6834e9e594+d824e1f8-b184-4caf-9284-1a759dc277cd,17,10,7,0,0.17,164725
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,First Round,Rare,1,Block,2020-09-03 01:00:00,Houston Rockets,200,200,0,0,0,0,100,799,0.0,0.0,18.37,25,False,False,False,False,VISIBLE,585e4299-e2b5-4d3b-93eb-5a9a5921f506,d2378dc1-1168-410b-893d-e084170a402e,https://nbatopshot.com/listings/p2p/d2378dc1-1168-410b-893d-e084170a402e+585e4299-e2b5-4d3b-93eb-5a9a5921f506,17,10,7,0,0.13,159800
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Holo MMXX,Legendary,1,Layup,2020-02-05 01:00:00,Houston Rockets,50,50,0,0,0,0,2000,24995,0.0,0.0,66.63,3,True,False,False,False,VISIBLE,6ea9985c-06b8-4464-a131-6194cfde01ba,814c5183-596f-41d7-9135-c6b29faa9c6d,https://nbatopshot.com/listings/p2p/814c5183-596f-41d7-9135-c6b29faa9c6d+6ea9985c-06b8-4464-a131-6194cfde01ba,17,10,7,0,0.08,1249750
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Run It Back,Rare,1,Layup,2014-02-13 01:00:00,Houston Rockets,275,265,0,10,0,0,100,999,11.0,25.03,42.92,27,False,False,False,False,VISIBLE,922c0250-f760-4e51-8f97-01fb2c32a769,827f9328-03aa-4cb5-97cd-7b5f2c2386fd,https://nbatopshot.com/listings/p2p/827f9328-03aa-4cb5-97cd-7b5f2c2386fd+922c0250-f760-4e51-8f97-01fb2c32a769,17,10,7,0,0.1,274725
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Base Set,Common,2,Layup,2021-01-16 23:00:00,Brooklyn Nets,35000,31736,0,2660,647,0,12,12,-7.69,0.0,140.0,2484,False,False,False,False,VISIBLE,ce5b9ba2-d1dc-4b7f-a5d8-ccb1e02b068f,208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9,https://nbatopshot.com/listings/p2p/208ae30a-a4fe-42d4-9e51-e6fd1ad2a7a9+ce5b9ba2-d1dc-4b7f-a5d8-ccb1e02b068f,17,10,7,0,1.0,420000
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Metallic Gold LE,Rare,2,Jump Shot,2020-12-27 03:00:00,Houston Rockets,499,447,0,52,0,0,80,900,-1.64,-2.7,9.49,54,False,False,False,False,VISIBLE,e4f2b183-33d3-489f-b361-aefb0a30be91,33a4a3a3-a32c-4925-a4e8-7d24e56b105e,https://nbatopshot.com/listings/p2p/33a4a3a3-a32c-4925-a4e8-7d24e56b105e+e4f2b183-33d3-489f-b361-aefb0a30be91,17,10,7,0,0.09,449100
James Harden,MVP CANDIDATE,32,Shooting Guard,215.5,2021-12-30,Holo Icon,Legendary,2,Assist,2021-01-23 00:30:00,Brooklyn Nets,44,44,0,0,0,0,1500,5500,0.0,0.0,-0.99,10,False,False,False,False,CHALLENGE_REWARD_RELEASED,6e329c4e-bef5-47b0-ab80-d65df7c7179d,708a6f60-5c93-406e-854f-50dd6734c0dd,https://nbatopshot.com/listings/p2p/708a6f60-5c93-406e-854f-50dd6734c0dd+6e329c4e-bef5-47b0-ab80-d65df7c7179d,17,10,7,0,0.27,242000
